room_number,room_types,room_price,room_img
50349,VIP,100000,//image.goodchoice.kr/resize_370x220/adimg_new/50349/146826/a665a659914966f8ef402866d4ecd033.jpg
50349,VVIP,150000,//image.goodchoice.kr/resize_370x220/adimg_new/50349/140196/900fe6505de3b371e93345383c7629b8.jpg
50352,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50352/139635/6114d12111926e82ad6c1915338cd997.jpg
50352,커플PC,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50352/139634/f84fbb100415d6c1d785313ed11f8edc.jpg
50352,특실,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50352/139633/8fa3544402ecb92e4669dd8f073d89c3.jpg
50352,특실 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50352/203456/8fa3544402ecb92e4669dd8f073d89c3.jpg
50355,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50355/195169/b3f89045798d43c3523e613d65965ba2.jpg
50355,특실,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50355/140887/4b5b135660ce8eecf8d685477a728ce0.jpg
50356,스탠다드,17000,//image.goodchoice.kr/resize_370x220/adimg_new/50356/139725/8dab792db7ef23021cf4ccc8b68d3613.jpg
50356,PC+넷플릭스,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50356/139727/d3593a1881baca379d924b37e8e6c1c4.jpg
50357,오션뷰온돌(2인),90000,//image.goodchoice.kr/resize_370x220/adimg_new/50357/252555/83d6e9ebdbab83b398a5d481e91dd9e7.jpg
50357,오션뷰더블(2인),110000,//image.goodchoice.kr/resize_370x220/adimg_new/50357/252553/e92c789d10a5bfe24d8999f40f39b6cc.jpg
50357,오션뷰패밀리트윈(3인),130000,//image.goodchoice.kr/resize_370x220/adimg_new/50357/252554/8c1775c4e0c792d0ada749d00293feb5.jpg
50369,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50369/141008/378518175a9bd9349afc70f117d225a2.jpg
50369,일반(ANNE  Event),35000,//image.goodchoice.kr/resize_370x220/adimg_new/50369/185847/55f4655d9117981acea3ee3c06578bcb.jpg
50369,게임룸,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50369/141007/b9b97d9c534bf4ef6e8080999a3f396d.jpg
50369,커플PC,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50369/142610/3882cefb6d9a524347e373feba493883.jpg
50369,VIP룸(안마의자 수리중),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50369/141006/bf198702b044dff63c1d2beacc88fdae.jpg
50369,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50369/141823/d2105f44cdc15595761db330e703a690.jpg
50370,오늘의 특가(넷플릭스),19000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/198593/14ef69351689811296e3195769865a7c.jpg
50370,일반객실(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/282114/d54477e8737e1c75a837898a6d3077be.jpg
50370,중간객실(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/139476/1351f87a04a4b3f26cb16fd6683ee2c3.jpg
50370,테라스객실(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/139477/66a70f916be609cd31924e405e7c4e70.jpg
50370,넓은객실(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/139478/ae3253b352f8446bcd2c6d734cf96e1f.jpg
50370,얼리체크인 2PM(일반객실)(넷플릭스),50000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/280726/d167c221d7e2093c049de22aa796642c.jpg
50370,얼리체크인 2PM(넓은객실)(넷플릭스),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50370/280727/1fdef6874ee4111050c5ad301b790e57.jpg
50373,[2인 조식 패키지] 디럭스 더블,82400,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd1458dcff8d.jpg
50373,[성인&소아 조식 패키지] 디럭스 패밀리 트윈,94130,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd14591e6f16.jpg
50373,[PIC! 여행 패키지] 디럭스 더블 (조식+장기주차5일),106000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd1458dcff8d.jpg
50373,[PIC! 여행 패키지] 디럭스 패밀리 트윈 (조식+장기주차5일),118000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd14591e6f16.jpg
50373,[조식&와인 패키지] 프리미엄 트리플,167070,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd145a63e92e.jpg
50373,[PIC! 여행 패키지] 프리미엄 트리플 (조식+장기주차5일),191000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd145a63e92e.jpg
50373,[조식&와인 패키지] M 스위트,196500,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd1459781626.jpg
50373,[PIC! 여행 패키지] M 스위트 (조식+장기주차5일),220000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/07/5cd1459781626.jpg
50374,스파4층(랜덤배정), ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/21/5a8cf2a00f5b8.jpg
50374,노천스파3층(랜덤배정), ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/21/5a8cd8bd78ba7.jpg
50375, , , 
50376,일반실A(5성급 호텔침구류),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50376/287564/9e4a1a3500d894688b02f5ac029d279c.jpg
50376,"일반실B(5성급 호텔침구류,LG 퓨리케어공기청정기)",20000,//image.goodchoice.kr/resize_370x220/adimg_new/50376/139433/5aaaf1cca8e4e39ddc9a17e3aed1d73b.jpg
50376,"트윈룸(5성급 호텔침구류, LG 퓨리케어공기청정기)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50376/287566/3f2bedeb73f81869556cbac3770a4892.jpg
50376,"안마의자(5성급 호텔침구류, LG 안마의자)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50376/175601/dd7dd5aff426ad158f8acc90f2b4d180.jpg
50376,"게이밍룸(5성급 호텔침구류,커플PC,넷플릭스)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50376/287560/65e022cf8d12e55381ebb8b6344ae65a.jpg
50377,싱글룸,75000,//image.goodchoice.kr/resize_370x220/adimg_new/50377/139364/0a12136c112ca707d5faaba555014438.jpg
50377,2층침대 트윈룸,75000,//image.goodchoice.kr/resize_370x220/adimg_new/50377/296023/e85934c685a11683fa44ee66ab05a362.jpg
50377,더블룸,80000,//image.goodchoice.kr/resize_370x220/adimg_new/50377/139365/e3818020c0b222e697efefc5f7f02310.jpg
50377,패밀리룸 (3인기준),85000,//image.goodchoice.kr/resize_370x220/adimg_new/50377/139366/cfaf21c02d5e594884b6a7fe75673d5e.jpg
50377,패밀리룸(5인기준),99000,//image.goodchoice.kr/resize_370x220/adimg_new/50377/139367/e7d43900e1120760b5daddd633c8a96a.jpg
50378,싱글룸(전용욕실),29000,//image.goodchoice.kr/resize_370x220/adimg_new/50378/139370/3d9f15d2694c503fb25b0c97cdf915c8.JPG
50378,여성전용싱글룸(전용욕실),29000,//image.goodchoice.kr/resize_370x220/adimg_new/50378/139371/ee3b175f2038acc87bfa996b03dd6191.JPG
50378,더블룸(전용욕실),36000,//image.goodchoice.kr/resize_370x220/adimg_new/50378/139374/398dc0c45d72bd48f6cb2c077244fca6.JPG
50380, , , 
50382,80평독채,520000,//image.goodchoice.kr/resize_370x220/affiliate/2020/06/15/12/2c6d82948bcc4b089953eb6cfb37594a.jpg
50389,일반,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50389/142531/3cb40cdb5b1152cf20a06196b9968130.jpg
50389,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50389/155872/0044925385fd45bef20bfe42d837b10e.jpg
50392,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50392/211858/bae26aabc53ddd7840db88dd7e428d34.jpg
50392,넷플릭스,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50392/344465/70fc0ee504e9d62041a4370375faef2f.jpg
50404,싱글룸,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50404/139664/7c0c6bc5a30a8b5017b56ba6c9932211.JPG
50405,디럭스 패밀리 더블 (하프오션뷰&하프마운틴뷰),440000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fefb5c3a22.jpg
50405,슈퍼주니어 스위트 (2인조식포함),660000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fded6c988d.jpg
50406,"디럭스 (울트라 최고 성능 2PC+게이밍 헤드셋+32인치 게이밍 모니터, 2인 스파, 18시 이후 대실 3시간,간편 조식 코너 운영)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/324418/2dcccd3ae61888332c6f423e1ce638af.jpg
50406,"디럭스 VOD패키지(울트라 최고 성능 2PC,극장 동시 상영작,간편 조식 코너 운영)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/293646/a05a4b032f61085c16a8dfa20a53995a.jpg
50406,"프리미엄 (울트라 최고 성능 2PC+게이밍 헤드셋+32인치 게이밍 모니터, 2인 스파, 18시 이후 대실 3시간,간편 조식 코너 운영)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/328831/99a5e241fb40b55a3282c5d6726c155f.jpg
50406,"프리미엄 VOD패키지(울트라 최고 성능 2PC,극장 동시 상영작,간편 조식 코너 운영)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/293647/f29ee862e2c6b3d422e7f014d4f48212.jpg
50406,"VVIP (사우나, 울트라 최고 성능 2PC+게이밍 헤드셋+32인치 게이밍 모니터, 2인 스파, 18시 이후 대실 3시간,간편 조식 코너 운영)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/328817/00a77204466dde85ca3d2cadee72f95f.jpg
50406,"프리미엄 트윈 (울트라 최고 성능 2PC+게이밍 헤드셋+32인치 게이밍 모니터, 스파, 더블+싱글, 18시 이후 대실 3시간,간편 조식 코너 운영)",40000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/324421/e6b468bd63e771a7a9680f001407fc6d.jpg
50406,"프린세스 (울트라 최고 성능 2PC+게이밍 헤드셋+32인치 게이밍 모니터, 스파, 18시 이후 대실 3시간,간편 조식 코너 운영)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/328833/d1b74de44710a2632cd6510fd74b8b46.jpg
50406,"프리미엄 (안마의자, 울트라 최고 성능 2PC+게이밍 헤드셋+32인치 게이밍 모니터, 2인 스파, 18시 이후 대실 3시간,간편 조식 코너 운영)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/328829/33f25787e2d2c2bdfe9610c41c3308b2.jpg
50406,"로얄스위트 멀티 패밀리룸 (울트라 최고 성능 4PC+2룸+거실+화장실+게이밍 헤드셋+ 게이밍 모니터,간편 조식 코너 운영)",80000,//image.goodchoice.kr/resize_370x220/adimg_new/50406/324419/2ee823960ae88254b3aa78712d19b891.jpg
50406,프리미엄 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50406/142705/fd802700a20eea77aebe59ab99523f9e.jpg
50406,프린세스 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50406/239346/6e3024486379f11d3ac678d08e48c72e.JPG
50411,여성 8인 도미토리3,15900,//image.goodchoice.kr/resize_370x220/adimg_new/50411/139782/be83e0683cb5f7c06db69215138b1b7f.jpg
50411,여성 6인 도미토리,15900,//image.goodchoice.kr/resize_370x220/adimg_new/50411/139783/9efea94973d3e54c55eb11856a782c64.jpg
50411,여성 8인 도미토리1,15900,//image.goodchoice.kr/resize_370x220/adimg_new/50411/141860/a2d5ee12fdfa1205d31af1cf6177c24b.jpg
50411,남성 8인 도미토리2,15900,//image.goodchoice.kr/resize_370x220/adimg_new/50411/141861/0795d5e075c2d05999a1385319f00bfb.jpg
50411,더블룸 베이직 (여성),44000,//image.goodchoice.kr/resize_370x220/adimg_new/50411/139786/dce55fa265bbb37dd52cfa5d7b24a8db.jpg
50411,더블룸 디럭스 (여성),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50411/195519/5c0c21cc0710dcf5cae2742dd1e729e8.jpg
50412,여성 6인 도미토리,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50412/139789/cd525ffe6639d2f7a5b65e83ee89f976.jpg
50412,남성 6인 도미토리,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50412/139790/189638ca5ef76be042f98b47c5baf20d.jpg
50412,여성 4인 도미토리,36000,//image.goodchoice.kr/resize_370x220/adimg_new/50412/139791/225952cb4929f51bafad0f8a15ebef1f.jpg
50412,남성 4인 도미토리,36000,//image.goodchoice.kr/resize_370x220/adimg_new/50412/139792/0d2703451929ff497f977dfda5996df3.jpg
50412,더블룸,90000,//image.goodchoice.kr/resize_370x220/adimg_new/50412/139793/b92dd884956ed93d8920ea7449932714.jpg
50415,특실,90000,//image.goodchoice.kr/resize_370x220/adimg_new/50415/140073/f0b6e534fa3f79d7a9ce2b7aff437d26.jpg
50415,일반,90000,//image.goodchoice.kr/resize_370x220/adimg_new/50415/140077/e6e66c643762e70ae988826502d794ac.jpg
50415,온돌,90000,//image.goodchoice.kr/resize_370x220/adimg_new/50415/140078/5180b39b69a05cf82c6770b516f603f6.jpg
50415,준특실,90000,//image.goodchoice.kr/resize_370x220/adimg_new/50415/320997/9209a360158c3e063549fe18ee7f624a.jpg
50418,스탠다드(작은방),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50418/141557/177370bee519f35073e6267045d7a75a.jpg
50418,"온돌(욕조,큰방)",50000,//image.goodchoice.kr/resize_370x220/adimg_new/50418/141558/99b7c4af21a65f0b0aaca501c016c120.jpg
50418,디럭스(큰방),22000,//image.goodchoice.kr/resize_370x220/adimg_new/50418/141556/4ca0a1a0dfdc744ea8549ba1fb1ffe22.jpg
50418,"특실(사우나,욕조,패밀리)",65000,//image.goodchoice.kr/resize_370x220/adimg_new/50418/246322/3265c3cc272d10d369135e82f3a5e939.jpg
50418,스탠다드 미니,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50418/338354/813fa976a7556b5954888e0cd076b1d5.jpg
50418,"온돌(욕조,작은방)",50000,//image.goodchoice.kr/resize_370x220/adimg_new/50418/343742/593124863099e6753f60ed19ef63e84a.jpg
50421, , , 
50425,일반실(침대),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50425/253457/23cbc1059254d818a1c90c68d4b3765f.jpg
50425,온돌(일반),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50425/253458/f77ebf7560af4d54465f32a38d504abb.jpg
50425,트윈객실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50425/253456/7474f1db3c47b6f48006211720077423.jpg
50425,일반실(특) ,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50425/215270/b67472feaafef0bb43262eadb8b9cb83.jpg
50425,가족룸,120000,//image.goodchoice.kr/resize_370x220/adimg_new/50425/253459/e0381f42ae622cd87b6624dd42dd5eb4.jpg
50425,일반실(침대) (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50425/262092/23cbc1059254d818a1c90c68d4b3765f.jpg
50426,디럭스(2인),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50426/141004/d010085b30dee367825306d3489473ee.jpg
50426,트윈베드룸(싱글+싱글),80000,//image.goodchoice.kr/resize_370x220/adimg_new/50426/143139/d8137d72bb3c38aef3aedd04449d79da.jpg
50426,킹+싱글(3인),100000,//image.goodchoice.kr/resize_370x220/adimg_new/50426/141005/e0bff74226348f51ee5e5309f7c4fe5a.jpg
50426,킹+킹베킹(4인),170000,//image.goodchoice.kr/resize_370x220/adimg_new/50426/145601/7d8d65b1f8be7f7dac6ef288c179e016.jpg
50427,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50427/140900/285e4e65c7a47bde40d5c5ea2b2ec6c1.jpg
50427,온돌,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50427/140902/e9e37c02d46996d31798d0ee8a322dc3.jpg
50427,단체,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50427/140903/3a7d65bcadf647791929d877467e6506.jpg
50428,일반(호수전망),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50428/169396/2a3dfaa2df426df75d271b94872d02f6.jpg
50428,일반(바다전망),90000,//image.goodchoice.kr/resize_370x220/adimg_new/50428/169395/320471530e464f662fc8ffa7de7768d4.jpg
50431,스탠다드,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50431/140070/b27076f115a5630b7924c81f3bab3343.jpg
50431,디럭스,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50431/140068/3c2aca2a5aac618c8b99a90878893a78.jpg
50431,트윈,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50431/142196/071f2737f17470823219aa73950ca805.jpg
50431,패밀리룸,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50431/285858/daef280d19fd597e007a822673c051b7.jpg
50431,한실,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50431/166172/031b2a365677f87b19a8ae9c2fb65417.jpg
50433,디럭스,100000,//image.goodchoice.kr/resize_370x220/adimg_new/50433/141189/f7437fb7e5f101785416b64f6960411e.jpg
50433,트윈,110000,//image.goodchoice.kr/resize_370x220/adimg_new/50433/141188/298d82b72b06b7dfcee806194594d0b4.jpg
50433,온돌,110000,//image.goodchoice.kr/resize_370x220/adimg_new/50433/141187/1716728a7b2705fa18fe4efdbdf6ba49.jpg
50433,스위트,130000,//image.goodchoice.kr/resize_370x220/adimg_new/50433/141186/38a894a3da6802ebd043e18b2f83cb06.jpg
50433,스페셜(이벤트룸),300000,//image.goodchoice.kr/resize_370x220/adimg_new/50433/141185/de1cb97b723c7fed66d86eaee49870e9.jpg
50434,디럭스,65000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140469/c96583da3d865c3f375dd8becf44fd65.jpg
50434,"비즈니스 (스타일러, 더블+싱글 침대)",75000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140464/e3512b0719ab59710e16bd9cbc15c4fd.jpg
50434,"스위트 (스타일러, 공기청정기, 더블+싱글 침대)",85000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140463/288a752f962119d67830c16b066c3bed.jpg
50434,"로얄스위트 (공기청정기, 스타일러)",95000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140462/d40cac691cc478df8e0729d6441de7c8.jpg
50434,일반,55000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140470/c14096f9f0bab278382d469d6833c3d4.jpg
50434,펜트하우스,275000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140461/7dcd802d6dff8f7099fef1002c98ec4e.jpg
50434,로얄 펜트하우스(정원4인),385000,//image.goodchoice.kr/resize_370x220/adimg_new/50434/140460/25060c4c42e9fc59d50353cfa811825b.jpg
50438,디럭스 트윈, ,//image.goodchoice.kr/resize_370x220/adimg_new/50438/285142/64dcb5f9a24719243408146777d8195f.jpg
50438,BangCok 디럭스(조식포함/LG55인치/넷플릭스),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/285145/c2ce4ecafbf2ef2718f1189259f35656.jpg
50438,스탠다드,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/141121/e06f08da6d221f74f303eaca4d3bbe56.jpg
50438,디럭스,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/141118/fb2f176b037741c590f09bcc4f388806.jpg
50438,프리미엄 오션(조식포함/돌체구스토 커피/LG55인치/넷플릭스),80000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/141117/b1bdedec0aeea2640a28a6c004b456e9.jpg
50438,프리미엄(조식포함/삼성 에어드례서/세스코 공기청정기/LG55인치/넷플릭스),80000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/285144/d1096509ffe3c0086549cba2209892ef.jpg
50438,프리미엄 디럭스 트윈(더블+싱글),90000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/141115/10c7384a4a68177d79cc4280b1765213.jpg
50438,BangCok 3박 4일 패키지,120000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/294357/281130d076848c7bc2f2c076aa0840f6.jpg
50438,콘도 미니엄(더블+더블),180000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/141113/bcd398a409c492c8b68e44c090181cd1.jpg
50438,프리미엄 스위트(더블+더블) ,180000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/141114/c1b4e19cfb33b3a19f36435ae20fad33.jpg
50438,BangCok 5박 5일 패키지,200000,//image.goodchoice.kr/resize_370x220/adimg_new/50438/294358/5b2a3c6b7eb695d4ed2507801c296161.jpg
50441,일반,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50441/140896/915204fe95025aa5cd3afa06440bc40a.jpg
50441,준특실B,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50441/140895/6b060fb18ed54935a5886d54375b0ae8.jpg
50441,준특실A,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50441/140893/cf3bcd7ebd4965890e3e6b713206426f.jpg
50441,특실C,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50441/140894/ce82c7210587f7207407c4cc65b4cf0d.jpg
50441,특실B,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50441/140891/4aa3942226dbd27a7eced339ee7dfd39.jpg
50441,특실A,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50441/140892/b69433abae56aaa4a2e20489407eae11.jpg
50442,103,120000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a741d1464698.jpg
50442,104,120000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a741d44be249.jpg
50442,106,160000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a741dbc82ed9.jpg
50448,미틸방, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/05/5a78040f7e006.jpg
50448,틸틸방, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/05/5a7804c37fe03.jpg
50451,"스탠다드(조식불포함,엘레자 라텍스침대)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140293/95a1df64c49ab859d551aacddf279c1a.jpg
50451,"프리미엄(조식불포함,스타일러,엘레자 라텍스침대)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140289/8abc7db92e3077ed2b29782c674fa4e9.jpg
50451,"프리미엄 트윈(조식불포함,스타일러,엘레자 라텍스침대)",95000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/280605/3560810387160148949a287486daf5b6.jpg
50451,"스위트(조식불포함,스타일러,엘레자 라텍스침대))",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/280607/635c6c6618575d3cc0894a3da12ff303.jpg
50451,빠른입실 스탠다드,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/333295/10c8943a004bc984071a1df83c30040a.jpg
50451,늦은퇴실 스탠다드(조식불포함),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/333296/4c24231c97545b9cadf3f93b1b92f928.jpg
50451,빠른입실 디럭스,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/333297/6ea64d6b12de3bd7c7201e69d368c17d.jpg
50451,"스위트 트윈(조식불포함,스타일러,엘레자 라텍스침대)",105000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/357478/2e41a5a7e28e4f19dbeb1aa55317faf5.jpg
50451,"디럭스(조식불포함,엘레자 라텍스침대)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140291/7051994efbb738afbd5a0cbfbf434551.jpg
50451,"스탠다드(조식포함,엘레자 라텍스침대)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140292/8f4497ef3d868a67aa022577fcc3dc67.jpg
50451,"디럭스(조식포함,엘레자 라텍스침대)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140290/0b9460fb278f4c5650a90146ac0e2a04.jpg
50451,"프리미엄(조식포함,스타일러,엘레자 라텍스침대)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140288/308546ed408aee9c7ce3c9459cdf5e90.jpg
50451,"프리미엄 트윈(조식포함,스타일러,엘레자 라텍스침대)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/280604/d89d6b426f4f3e8d9ec9f05b39eed7b4.jpg
50451,"스위트(조식포함,스타일러,엘레자 라텍스침대)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140286/ec1c1f3d01fd0ef28defd3eb2d105c05.jpg
50451,"스위트 트윈(조식포함,스타일러,엘레자 라텍스침대)",45000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/280606/e8c3ae1b4582ed017d0dda6fd48d2879.jpg
50451,"로얄스위트(조식불포함,트윈,스타일러,엘레자 라텍스침대))",130000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140285/f3a5ddc62671f8c8483f551abfe302b9.jpg
50451,"로얄스위트(조식포함,트윈,스타일러,엘레자 라텍스침대))",45000,//image.goodchoice.kr/resize_370x220/adimg_new/50451/140284/f1e8c200946b430029e8413ed315563b.jpg
50452,203호 / 온돌 (가족실),80000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/07/5a7aaa3b004b2.jpg
50452,202호 / 침대 (커플실),80000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a73ecf3568f9.jpg
50452,302호 / 침대 (더블),90000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a73ec436c6d5.jpg
50452,205호 / 온돌 (가족실),100000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a73ec89b433e.jpg
50452,201호 / 침대 (더블),100000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a73ed133ea8a.jpg
50452,301호 / 침대 (더블),110000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/02/5a73ec6dd52ed.jpg
50453,201호 (프라다A),140000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a79056ee15e4.jpg
50453,202호 (카사노바)	,140000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a79061e417a3.jpg
50453,203호 (편백)	,140000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a79072763aed.jpg
50453,204호 (골드),140000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a790796bd1e6.jpg
50454,준특실,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50454/142615/6ac1ae572e1b6f7fc358aa1521134e89.jpg
50454,특실,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50454/140708/2300887e1fffeb73bf14690fe2ad1303.jpg
50456,남성 싱글 캡슐 룸,21900,//image.goodchoice.kr/resize_370x220/adimg_new/50456/140215/d988cd3555378455fe72dc7243ca28ab.jpg
50456,여성 싱글 캡슐 룸,21900,//image.goodchoice.kr/resize_370x220/adimg_new/50456/140216/3659f5f045b143181ce533dfefdb3cc3.jpg
50456,패밀리 캡슐 룸,75000,//image.goodchoice.kr/resize_370x220/adimg_new/50456/140213/889dd0474d4cd41aaeacda5ee78472aa.jpg
50456,독채(전체),550000,//image.goodchoice.kr/resize_370x220/adimg_new/50456/140214/9e4a988f62334b58f11dc55da49b8e15.jpg
50458,세미 디럭스,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50458/193047/54be12151b5934c6aef0a91634c3cbeb.jpg
50458,세미 디럭스(무비룸),55000,//image.goodchoice.kr/resize_370x220/adimg_new/50458/278246/75b3c26866bb5bda4b0b9c4cbdb9031a.jpg
50458,디럭스(욕조),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50458/140428/2fdc98c14c968f8fe2ff15d70f57a12a.jpg
50458,디럭스(무비룸),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50458/278248/b14b72a1985fe0ef0d1c2d262ed49a22.jpg
